Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,AccelLPF x,AccelLPF y,AccelLPF z,GyroLPF x,GyroLPF y,GyroLPF z
-1.8686417,4.434038,10.0554085,-0.07229802,0.014876195,-0.0917237,-1.1700252,6.9806504,8.13464,0.024192318,-0.03615303,0.070191994
-0.7446124,10.524626,6.886819,-0.0028921561,0.038263585,0.041095737,-1.0636721,7.8666444,7.8226843,0.0174212,-0.017548876,0.06291793
-1.4951622,4.0737257,9.029537,-0.020345438,0.1335585,0.14529182,-1.1715446,6.9184146,8.124397,0.007979541,0.020227967,0.083511405
0.63319147,1.9465694,9.922536,-0.048328854,0.15345526,-0.04320359,-0.7203605,5.675453,8.573932,-0.006097558,0.05353479,0.051832657
-1.8135774,4.657886,4.29401,0.030094538,0.080733225,-0.062460378,-0.99366474,5.4210615,7.503951,0.0029504662,0.0603344,0.023259398
-1.3191961,0.73874664,10.948408,-0.09399829,0.09649935,-0.081193544,-1.0750476,4.2504826,8.365066,-0.021286722,0.069375634,-0.0028538369
0.05262249,16.882154,7.2926183,0.06942258,0.0034152009,-0.21034779,-0.7931301,7.4084005,8.096953,0.0013906024,0.052885525,-0.054727323
0.42610192,12.117897,-0.7766912,-0.12425065,-0.004904194,0.07344248,-0.48832208,8.585774,5.878542,-0.030019712,0.038438097,-0.022684872
-1.2868757,7.9497724,9.727418,0.05388916,-0.016539695,-0.02412134,-0.6879605,8.426774,6.840761,-0.009042494,0.02469365,-0.02304399
-1.3108169,5.039745,6.4582753,0.082105294,-0.054878745,0.020268168,-0.8436746,7.5800166,6.7451396,0.013744453,0.0048005506,-0.0122159505
0.76247275,1.2498868,7.729542,-0.0866679,-0.063023604,0.06762473,-0.44213778,5.997484,6.99124,-0.0113586355,-0.012155488,0.00774422
0.08254874,4.2353277,5.8394003,-0.10144498,-0.040334344,0.0697773,-0.31096613,5.556945,6.70328,-0.033880223,-0.019200202,0.02325249
0.34709665,-1.2519464,9.112133,-0.03506436,0.07363557,-0.046170652,-0.14645043,3.854722,7.3054934,-0.034176257,0.00400874,0.005896706
0.7528964,-6.7392206,18.511364,-0.044663664,-0.014619847,-0.061355013,0.07838628,1.2062364,10.106961,-0.03679811,-6.48E-04,-0.010916224
-0.18559036,4.3897476,3.7960374,-0.17631955,0.093706824,0.07076632,0.012392119,2.0021143,8.52923,-0.071678475,0.022940401,0.009504413
1.5034463,-2.766214,13.11746,0.032887056,0.051993497,-0.03348793,0.38515568,0.81003225,9.676288,-0.04553709,0.030203674,-0.0012436733
0.81753707,3.1340425,13.048032,0.017993601,0.053971533,-0.027030218,0.49325103,1.3910348,10.519224,-0.029654419,0.03614564,-0.0076903095
-1.3072257,4.4160824,5.895662,0.18874484,0.090390705,-0.12936461,0.04313183,2.1472967,9.363334,0.024945395,0.049706906,-0.038108885
-2.6670737,5.063686,7.747497,-0.023603376,0.05589139,-0.1813172,-0.63441956,2.876394,8.959374,0.012808202,0.05125303,-0.07391097
-0.4764733,8.295719,5.711316,0.0494095,-0.005893211,0.05971257,-0.594933,4.231225,8.14736,0.021958526,0.03696647,-0.04050508
-0.8978347,7.0926847,7.5380135,0.01683005,-0.040276166,0.046099015,-0.6706584,4.94659,7.9950233,0.020676408,0.01765581,-0.018854057
-1.9632086,6.8748217,6.63065,-0.031515528,-3.66E-04,-0.02895008,-0.99379593,5.428648,7.6539297,0.007628424,0.013150274,-0.021378063
-0.85713506,7.146552,6.6079063,0.0017038756,-0.022066582,0.0508114,-0.9596307,5.858124,7.3924236,0.006147287,0.0043460596,-0.0033306964
-0.98521936,7.473346,6.263156,0.0036237366,-0.017063309,0.027598538,-0.96602786,6.2619295,7.1101065,0.005516399,-0.0010062824,0.004401612
-0.89544064,6.634215,6.374481,0.012873976,0.008011236,-0.008006146,-0.22386016,1.6585537,1.5936203,0.003218494,0.002002809,-0.0020015365
-0.64406025,6.85926,7.171716,0.006887499,-0.003920988,-0.009472222,-0.32891017,2.9587302,2.9881444,0.004135745,5.22E-04,-0.003869208
-0.6943363,5.327037,7.324939,-0.005696313,0.006952404,0.0068989517,-0.4202667,3.550807,4.072343,0.0016777306,0.0021294956,-0.001177168
0.4859544,7.385962,6.714443,0.014462223,0.018803183,-0.009594396,-0.19371141,4.509596,4.732868,0.0048738536,0.0062979176,-0.003281475
-2.7436848,7.946181,5.4695125,0.023625191,0.015015821,-0.054431867,-0.8312047,5.368742,4.9170294,0.009561688,0.008477394,-0.016069073
-1.9799672,9.492769,6.5923443,0.047815435,-0.10813451,-0.045879763,-1.1183953,6.399749,5.3358583,0.019125124,-0.020675581,-0.023521746
-1.024722,3.2298064,4.923658,0.04854847,0.08514309,0.34934968,-1.094977,5.607263,5.232808,0.026480962,0.0057790875,0.06969611
-2.91606,0.6920618,1.5240376,0.060765766,-0.029577304,-0.24245602,-1.5502478,4.378463,4.3056154,0.03505216,-0.0030600103,-0.008341923
1.0126561,19.22478,10.336715,0.0062766434,-0.056211006,0.078003615,-0.9095218,8.090042,5.8133903,0.027858282,-0.016347758,0.013244461
-0.15326999,7.6660714,4.2844334,0.1089019,0.027721804,-0.18039216,-0.72045887,7.9840493,5.431151,0.048119187,-0.005330368,-0.035164695
1.3693767,18.00379,2.728269,-0.13544399,-0.06989437,-0.2347591,-0.19799995,10.488985,4.75543,0.0022283942,-0.02147137,-0.08506329
0.96238,12.427935,4.0952992,0.19442298,-0.28052056,0.018138867,0.09209502,10.973722,4.5903974,0.05027704,-0.08623366,-0.059262753
-1.5466355,-3.0906143,7.135805,-0.044791654,0.017581455,0.5338309,-0.3175876,7.4576383,5.2267494,0.026509866,-0.060279883,0.089010656
-1.3407431,6.7994075,9.022355,-0.06885971,0.08196659,-0.35399994,-0.5733765,7.2930803,6.1756506,0.0026674718,-0.024718266,-0.021741994
0.34709665,23.641891,3.7697022,-0.09793689,-0.029088616,-0.14386246,-0.3432582,11.380283,5.5741634,-0.022483619,-0.025810853,-0.05227211
-0.3831035,-11.343073,12.601533,0.080191255,0.01843666,0.111112475,-0.3532195,5.6994443,7.331006,0.003185099,-0.014748975,-0.0114259645
1.2568542,15.9712,2.8240333,0.047204543,0.109944195,-0.086196825,0.049298912,8.267384,6.2042627,0.01418996,0.016424317,-0.03011868
-0.28494543,6.38044,7.947405,0.015928287,-0.036418986,-0.06933696,-0.034262173,7.7956476,6.640048,0.014624542,0.0032134913,-0.03992325
-1.8698388,10.764035,0.34614104,0.0034666643,-0.08260037,0.023392305,-0.49315634,8.5377445,5.066571,0.011835072,-0.018239975,-0.024094362
-0.38549757,-0.51695824,4.1695166,-0.044791665,-0.038495928,0.03341048,-0.46624166,6.274069,4.8423076,-0.002321612,-0.023303963,-0.009718152
-0.9947956,-0.9598665,-4.596476,0.07617116,0.0052768914,0.038535934,-0.59838015,4.4655848,2.4826117,0.017301582,-0.016158748,0.0023453701
-0.16643754,7.9629393,8.331657,0.095195256,-0.019390415,0.03469621,-0.4903945,5.3399234,3.944873,0.036775,-0.016966665,0.01043308
-0.6416662,0.75071764,19.087145,-0.15683007,-0.009500221,0.024631482,-0.5282124,4.192622,7.730441,-0.011626266,-0.015100054,0.01398268
-0.29571888,7.5786867,9.403016,0.10107119,-0.013398121,0.012123303,-0.47008905,5.0391383,8.148584,0.016548097,-0.014674571,0.013517835
1.2652335,4.438826,22.855457,0.073436834,0.04844466,0.02038452,-0.0362584,4.88906,11.825302,0.030770281,0.0011052368,0.015234507
-2.1667073,-0.26078963,16.869015,-0.088704094,0.06874864,-0.02243419,-0.5688706,3.6015975,13.08623,9.02E-04,0.018016089,0.0058173323
-0.27776316,6.4570513,5.335443,-0.044430956,0.038321763,-0.016616428,-0.49609375,4.315461,11.148534,-0.010431473,0.023092508,2.09E-04
0.07536638,-0.9885955,18.161827,0.05679805,-0.026895318,-2.10E-04,-0.35322872,2.989447,12.901857,0.006375908,0.010595552,1.04E-04
-1.04986,6.6605496,7.8624134,0.031607147,0.123202875,-0.08608047,-0.52738655,3.9072227,11.641996,0.0126837175,0.03874738,-0.021442058
0.76127565,19.971737,10.510286,0.13801397,-0.0977556,-0.14984311,-0.205221,7.9233513,11.359069,0.04401628,0.004621636,-0.053542323
-0.6093458,-2.5854592,12.277132,0.034225155,-0.0502827,0.06011982,-0.30625218,5.296149,11.588585,0.0415685,-0.009104448,-0.025126789
0.4835603,6.472613,3.9468656,0.10398009,-0.07378646,0.16152336,-0.10879907,5.590265,9.678155,0.057171397,-0.025274951,0.021535747
-0.9672635,4.937996,6.0524755,-0.013015056,0.03523835,-0.0904438,-0.3234152,5.4271975,8.771735,0.039624784,-0.010146625,-0.0064591393
-1.224629,6.1613803,7.837276,0.040159266,-0.005078721,-0.0062026423,-0.5487187,5.610743,8.53812,0.039758407,-0.008879649,-0.006395015
0.28963828,6.6581554,6.453487,-0.021683516,-0.040159814,0.03190368,-0.33912945,5.8725963,8.016962,0.024397926,-0.01669969,0.0031796591
-0.6500455,7.3261094,6.093175,0.0018202323,-0.008045781,0.020617228,-0.41685846,6.2359743,7.5360155,0.018753503,-0.014536213,0.0075390516
0.5170777,7.0388174,7.310574,4.24E-04,-0.0014135353,-0.009227875,-0.18337443,6.436685,7.4796553,0.014171119,-0.011255544,0.00334732
-0.3112805,6.8760185,7.4087324,2.49E-04,0.011152823,-0.020281618,-0.21535096,6.5465183,7.4619246,0.010690698,-0.005653452,-0.0025599147
-1.2844818,6.4355044,6.1997128,-0.004230238,0.012200021,0.04045579,-0.32112044,1.6088761,1.5499282,-0.0010575595,0.0030500053,0.010113947
1.2281249,7.2363305,6.6605763,-0.0036484627,0.041696068,0.117831975,0.0661909,3.0157397,2.8275902,-0.0017052853,0.01271152,0.037043452
0.12324841,7.435041,6.755143,0.0091506075,0.031107742,-0.060307804,0.08045527,4.120565,3.8094785,0.0010086879,0.017310575,0.012705639
-0.2574133,6.548027,7.279451,-3.32E-04,0.014759838,0.01701022,-0.0040118694,4.7274303,4.6769714,6.73E-04,0.01667289,0.013781784
0.17831267,7.49609,6.2188654,0.008045234,-0.009151153,0.03661607,0.041569266,5.4195952,5.0624447,0.002516382,0.01021688,0.019490356
0.3925845,7.0950785,6.7120495,0.0036819135,-0.010081995,0.012065125,0.12932308,5.838466,5.474846,0.0028077648,0.0051421607,0.017634047
-0.083841115,7.8145056,6.5588274,-0.0036484618,-0.0036242832,-0.004515491,0.07603203,6.332476,5.745841,0.0011937082,0.0029505496,0.012096662
0.6296003,6.476204,6.9801884,0.001994764,0.017436005,0.12021726,0.21442409,6.368408,6.054428,0.0013939721,0.0065719136,0.039126813
0.95040953,7.6768446,5.4982414,0.006707149,-0.004089704,0.1299911,0.39842045,6.6955175,5.9153814,0.0027222664,0.0039065094,0.061842885
